rank,fault_index,gate_id,fault_val,classic_backtracks,classic_time_s,ai_time_s,classic_ok,precheck_success,attempts_used
1762,5308,26465,4,0,0.6157,2.5526,True,False,1
1763,4344,21641,4,0,0.6156,2.6863,True,False,1
1764,5825,29025,3,0,0.6145,0.8025,True,False,1
1765,4812,23910,3,0,0.6136,0.6499,True,False,1
1766,824,4010,4,0,0.6134,0.6231,True,False,1
1767,3976,19679,4,0,0.6134,0.819,True,False,1
1768,5367,26721,4,0,0.6133,0.6518,True,False,1
1769,3105,15176,3,0,0.6129,0.9634,True,False,1
1770,3878,19201,3,0,0.6129,0.6424,True,False,1
1771,4930,24597,3,0,0.6129,1.4713,True,False,1
1772,485,2373,4,0,0.6124,0.6564,True,False,1
1773,2051,10029,3,0,0.6122,0.6513,True,False,1
1774,5791,28854,4,0,0.6117,1.4634,True,False,1
1775,5943,29649,4,0,0.6115,0.6579,True,False,1
1776,6060,30213,3,0,0.6113,0.6452,True,False,1
1777,4511,22403,4,0,0.6109,0.6544,True,False,1
1778,1100,5305,4,0,0.6107,0.6459,True,False,1
1779,5509,27473,4,0,0.6106,0.689,True,False,1
1780,3109,15185,3,0,0.6101,0.9451,True,False,1
1781,943,4502,4,0,0.6093,0.6527,True,False,1
1782,4649,23110,3,0,0.6091,1.1197,True,False,1
1783,4932,24606,3,0,0.6091,1.3837,True,False,1
1784,3121,15228,4,0,0.6082,0.9697,True,False,1
1785,3124,15244,3,0,0.6079,0.9406,True,False,1
1786,4589,22808,4,0,0.6078,1.4364,True,False,1
1787,2825,13898,3,0,0.6072,0.6403,True,False,1
1788,3103,15174,4,0,0.6069,0.9283,True,False,1
1789,1529,7408,4,0,0.6068,0.6873,True,False,1
1790,4348,21655,4,0,0.6063,2.3392,True,False,1
1791,3107,15177,4,0,0.6062,0.9491,True,False,1
1792,4226,21005,3,0,0.6061,1.2182,True,False,1
1793,3682,18131,3,0,0.6058,0.6686,True,False,1
1794,3095,15124,3,0,0.6054,0.6546,True,False,1
1795,5210,25961,4,0,0.6054,0.6395,True,False,1
1796,5034,25055,4,0,0.6052,0.7564,True,False,1
1797,3194,15629,3,0,0.605,1.0819,True,False,1
1798,2737,13425,4,0,0.6047,1.5773,True,False,1
1799,3111,15200,3,0,0.6047,1.215,True,False,1
1800,5214,25971,3,0,0.6046,0.6372,True,False,1
1801,3572,17558,4,0,0.6043,0.6503,True,False,1
1802,4814,23920,4,0,0.6027,1.0573,True,False,1
1803,2283,11362,3,0,0.6019,0.7497,True,False,1
1804,3100,15164,4,0,0.6019,0.9554,True,False,1
1805,1039,5064,3,0,0.6014,0.692,True,False,1
1806,6139,30623,4,0,0.601,1.8621,True,False,1
1807,4503,22383,4,0,0.6004,0.6388,True,False,1
1808,313,1534,3,0,0.6001,0.6397,True,False,1
1809,461,2233,4,0,0.6001,0.6343,True,False,1
1810,516,2499,4,0,0.6001,0.6366,True,False,1
1811,1905,9295,3,0,0.5997,0.6032,True,False,1
1812,3120,15226,4,0,0.5997,1.0557,True,False,1
1813,3101,15168,4,0,0.5994,0.9159,True,False,1
1814,1509,7350,4,0,0.599,0.6794,True,False,1
1815,596,2876,4,0,0.5986,0.6365,True,False,1
1816,2003,9810,4,0,0.5977,0.9918,True,False,1
1817,3110,15194,3,0,0.5977,0.9252,True,False,1
1818,4122,20501,4,0,0.5977,0.713,True,False,1
1819,5237,26083,4,0,0.5968,1.0706,True,False,1
1820,4215,20955,3,0,0.5966,1.0763,True,False,1
1821,3580,17594,4,0,0.5965,0.6454,True,False,1
1822,4327,21533,4,0,0.596,1.8124,True,False,1
1823,480,2331,3,0,0.5932,0.6286,True,False,1
1824,2394,11865,3,0,0.5918,1.3133,True,False,1
1825,2761,13617,3,0,0.5915,0.7719,True,False,1
1826,2395,11869,4,0,0.59,1.3322,True,False,1
1827,2492,12376,4,0,0.5896,0.8302,True,False,1
1828,2491,12376,3,0,0.5893,1.3869,True,False,1
1829,2517,12480,3,0,0.5893,0.7551,True,False,1
1830,4123,20502,4,0,0.5888,0.9831,True,False,1
1831,462,2237,3,0,0.5885,0.6219,True,False,1
1832,460,2233,3,0,0.588,0.6224,True,False,1
1833,4977,24824,4,0,0.5879,0.6326,True,False,1
1834,4217,20957,4,0,0.5872,0.7454,True,False,1
1835,5112,25466,3,0,0.5872,1.0115,True,False,1
1836,773,3751,4,0,0.5871,0.6317,True,False,1
1837,901,4355,4,0,0.5866,0.6172,True,False,1
1838,2493,12378,3,0,0.5865,1.4086,True,False,1
1839,2399,11889,4,0,0.5862,1.3749,True,False,1
1840,2263,11237,4,0,0.5859,1.4246,True,False,1
1841,3965,19633,4,0,0.5858,3.1114,True,False,1
1842,2498,12388,3,0,0.5854,1.3814,True,False,1
1843,4296,21395,4,0,0.5848,0.7615,True,False,1
1844,3200,15673,4,0,0.5846,1.6494,True,False,1
1845,1253,6139,4,0,0.5844,0.6255,True,False,1
1846,4076,20232,3,0,0.5842,1.6967,True,False,1
1847,1464,7138,4,0,0.5839,0.6398,True,False,1
1848,2014,9844,3,0,0.5839,1.1549,True,False,1
1849,3543,17407,4,0,0.5834,1.3383,True,False,1
1850,2016,9846,3,0,0.5829,1.2016,True,False,1
1851,2183,10808,4,0,0.5827,0.9753,True,False,1
1852,2501,12392,4,0,0.5824,0.8636,True,False,1
1853,5647,28179,4,0,0.5822,0.693,True,False,1
1854,772,3751,3,0,0.582,0.6096,True,False,1
1855,597,2878,4,0,0.5815,0.6191,True,False,1
1856,4308,21423,3,0,0.5805,0.627,True,False,1
1857,3005,14691,4,0,0.5804,0.8938,True,False,1
1858,4052,20103,4,0,0.58,0.6697,True,False,1
1859,5033,25054,4,0,0.5794,0.7021,True,False,1
1860,6,33,4,0,0.5793,0.5745,True,False,1
1861,2015,9845,3,0,0.5789,1.1894,True,False,1
1862,2487,12356,4,0,0.5788,0.8165,True,False,1
1863,4900,24381,3,0,0.5786,0.6248,True,False,1
1864,3187,15597,3,0,0.5785,1.1202,True,False,1
1865,2495,12382,4,0,0.5782,0.8218,True,False,1
1866,2264,11239,4,0,0.5775,1.7966,True,False,1
1867,3324,16257,3,0,0.5774,0.7337,True,False,1
1868,4125,20505,3,0,0.5774,0.7184,True,False,1
1869,1814,8827,4,0,0.577,0.6138,True,False,1
1870,4947,24663,4,0,0.5768,0.62,True,False,1
1871,5211,25962,3,0,0.5753,0.6173,True,False,1
1872,1113,5374,3,0,0.5737,0.5917,True,False,1
1873,1255,6141,4,0,0.5737,0.6115,True,False,1
1874,2205,10934,3,0,0.5735,1.6956,True,False,1
1875,1467,7166,3,0,0.5734,0.6338,True,False,1
1876,2457,12231,3,0,0.5727,1.2782,True,False,1
1877,1507,7340,4,0,0.5725,0.6873,True,False,1
1878,2045,9999,3,0,0.5725,0.61,True,False,1
1879,1256,6149,3,0,0.5723,0.5794,True,False,1
1880,3165,15459,4,0,0.572,0.6073,True,False,1
1881,3974,19672,3,0,0.572,1.3683,True,False,1
1882,3012,14722,4,0,0.5714,0.8107,True,False,1
1883,3405,16669,4,0,0.5714,0.6254,True,False,1
1884,5156,25681,3,0,0.571,0.6041,True,False,1
1885,2674,13149,4,0,0.5705,0.7521,True,False,1
1886,1459,7104,3,0,0.5701,0.5955,True,False,1
1887,5155,25679,3,0,0.57,0.6453,True,False,1
1888,2780,13718,3,0,0.5689,0.6168,True,False,1
1889,1743,8471,3,0,0.5684,0.9403,True,False,1
1890,1307,6390,4,0,0.5673,0.6062,True,False,1
1891,3008,14701,3,0,0.5672,0.815,True,False,1
1892,1789,8687,3,0,0.567,0.6223,True,False,1
1893,1778,8645,4,0,0.5667,0.6536,True,False,1
1894,1510,7354,4,0,0.5666,0.6496,True,False,1
1895,4240,21086,3,0,0.5662,1.689,True,False,1
1896,4684,23266,4,0,0.566,0.5922,True,False,1
1897,2352,11681,4,0,0.5658,1.1556,True,False,1
1898,3321,16249,4,0,0.5652,0.9689,True,False,1
1899,2376,11789,3,0,0.5647,0.7829,True,False,1
1900,3009,14701,4,0,0.5642,0.8514,True,False,1
1901,2840,13983,4,0,0.5638,0.8178,True,False,1
1902,3261,15994,3,0,0.5635,0.8752,True,False,1
1903,2837,13960,3,0,0.5632,0.8553,True,False,1
1904,1729,8425,4,0,0.563,0.6818,True,False,1
1905,3885,19246,4,0,0.5625,1.7621,True,False,1
1906,4282,21336,4,0,0.5624,2.5601,True,False,1
1907,2574,12728,4,0,0.5617,0.6067,True,False,1
1908,2673,13146,4,0,0.5611,0.824,True,False,1
1909,691,3356,3,0,0.561,0.6062,True,False,1
1910,2087,10177,4,0,0.5607,1.1184,True,False,1
1911,4157,20649,4,0,0.5595,1.6151,True,False,1
1912,4774,23715,3,0,0.5593,1.4223,True,False,1
1913,3318,16238,3,0,0.5592,0.8969,True,False,1
1914,825,4012,4,0,0.5589,0.5948,True,False,1
1915,4293,21387,4,0,0.5588,0.654,True,False,1
1916,4280,21330,4,0,0.5581,2.6886,True,False,1
1917,1460,7105,3,0,0.5579,0.5925,True,False,1
1918,2904,14261,4,0,0.5577,0.8057,True,False,1
1919,2573,12728,3,0,0.5575,0.5884,True,False,1
1920,1259,6160,3,0,0.5564,0.5758,True,False,1
1921,3881,19232,4,0,0.5563,2.5133,True,False,1
1922,6153,30712,4,0,0.5558,2.4452,True,False,1
1923,2715,13328,3,0,0.5556,0.608,True,False,1
1924,4,29,3,0,0.5554,0.5613,True,False,1
1925,3882,19234,4,0,0.5552,2.0497,True,False,1
1926,3323,16252,4,0,0.5544,0.9518,True,False,1
1927,1463,7132,3,0,0.5533,0.5929,True,False,1
1928,2,25,3,0,0.5532,0.556,True,False,1
1929,3880,19227,4,0,0.5525,1.7657,True,False,1
1930,4765,23657,3,0,0.5519,1.7912,True,False,1
1931,3822,18886,4,0,0.5516,2.4149,True,False,1
1932,3,26,3,0,0.5508,0.5509,True,False,1
1933,4281,21332,4,0,0.55,1.973,True,False,1
1934,3672,18060,3,0,0.5495,1.2237,True,False,1
1935,4958,24723,4,0,0.5493,1.5955,True,False,1
1936,5644,28157,4,0,0.5488,1.6258,True,False,1
1937,1128,5433,4,0,0.5485,0.6157,True,False,1
1938,4956,24710,4,0,0.5481,2.1102,True,False,1
1939,3879,19225,4,0,0.5478,1.764,True,False,1
1940,5831,29070,4,0,0.5478,1.2646,True,False,1
1941,5730,28590,4,0,0.5471,1.6291,True,False,1
1942,1254,6141,3,0,0.5468,0.5833,True,False,1
1943,1919,9357,3,0,0.5468,1.3771,True,False,1
1944,5307,26451,4,0,0.5466,1.6348,True,False,1
1945,850,4138,3,0,0.5465,0.5851,True,False,1
1946,5,30,3,0,0.5461,0.56,True,False,1
1947,405,1964,3,0,0.5461,0.5885,True,False,1
1948,3132,15301,4,0,0.5461,0.5917,True,False,1
1949,2418,12004,4,0,0.5459,1.1841,True,False,1
1950,5577,27764,4,0,0.5457,0.5808,True,False,1
1951,6229,31071,4,0,0.5449,2.7836,True,False,1
1952,2956,14429,3,0,0.5445,0.5638,True,False,1
1953,3135,15311,4,0,0.5445,0.5821,True,False,1
1954,724,3524,3,0,0.5444,0.5359,True,False,1
1955,1262,6170,3,0,0.544,0.5781,True,False,1
1956,1312,6409,4,0,0.5438,0.616,True,False,1
1957,1355,6580,3,0,0.5438,0.5699,True,False,1
1958,1815,8833,4,0,0.5438,0.5569,True,False,1
1959,1171,5690,4,0,0.5437,0.5622,True,False,1
1960,1313,6410,4,0,0.5436,0.607,True,False,1
1961,299,1477,4,0,0.5429,0.6015,True,False,1
1962,4504,22384,4,0,0.5429,0.5767,True,False,1
1963,4236,21055,4,0,0.5425,14.1048,True,False,1
1964,2839,13975,4,0,0.5423,0.864,True,False,1
1965,3060,14975,3,0,0.5417,0.5755,True,False,1
1966,1261,6167,3,0,0.5414,0.6009,True,False,1
1967,3130,15288,4,0,0.5412,0.969,True,False,1
1968,2910,14278,4,0,0.5407,0.7972,True,False,1
1969,475,2303,3,0,0.5404,0.5771,True,False,1
1970,1354,6579,3,0,0.5396,0.6091,True,False,1
1971,466,2248,3,0,0.5391,0.5588,True,False,1
1972,887,4261,3,0,0.5391,0.5637,True,False,1
1973,314,1537,4,0,0.5389,0.5732,True,False,1
1974,2410,11957,4,0,0.5378,0.6556,True,False,1
1975,2906,14271,3,0,0.5377,0.9376,True,False,1
1976,2905,14266,3,0,0.537,0.7725,True,False,1
1977,2297,11431,4,0,0.5369,1.8747,True,False,1
1978,2537,12560,3,0,0.535,1.2111,True,False,1
1979,2908,14274,3,0,0.5347,0.8009,True,False,1
1980,321,1585,4,0,0.5346,0.5841,True,False,1
1981,3477,17074,4,0,0.5344,0.9206,True,False,1
1982,4843,24091,4,0,0.534,0.583,True,False,1
1983,3004,14689,4,0,0.5338,0.9304,True,False,1
1984,4016,19892,4,0,0.5336,1.382,True,False,1
1985,3455,16945,3,0,0.5325,1.4105,True,False,1
1986,5409,26943,3,0,0.5319,1.4269,True,False,1
1987,5793,28858,3,0,0.5319,1.1247,True,False,1
1988,5845,29121,4,0,0.5315,0.5618,True,False,1
1989,5993,29889,3,0,0.5314,1.2815,True,False,1
1990,5073,25259,4,0,0.5313,1.3909,True,False,1
1991,5871,29269,3,0,0.5306,1.4012,True,False,1
1992,6189,30884,4,0,0.5304,2.4605,True,False,1
1993,4096,20326,4,0,0.529,2.2127,True,False,1
1994,4913,24506,3,0,0.5282,1.0481,True,False,1
1995,4943,24652,4,0,0.5282,0.5632,True,False,1
1996,319,1576,4,0,0.5281,0.5572,True,False,1
1997,4094,20323,4,0,0.5281,2.1799,True,False,1
1998,2721,13347,3,0,0.528,0.5489,True,False,1
1999,325,1594,4,0,0.5278,0.5682,True,False,1
2000,940,4492,4,0,0.5278,0.5654,True,False,1
2001,6023,30045,4,0,0.5278,1.3184,True,False,1
2002,5322,26534,3,0,0.5277,1.8339,True,False,1
2003,1172,5691,4,0,0.5276,0.5759,True,False,1
2004,5109,25452,3,0,0.5276,1.0456,True,False,1
2005,4815,23938,3,0,0.5272,1.096,True,False,1
2006,1052,5141,3,0,0.5271,0.5169,True,False,1
2007,2909,14275,4,0,0.527,1.4423,True,False,1
2008,1295,6326,4,0,0.5257,0.5955,True,False,1
2009,1749,8491,3,0,0.5255,0.9482,True,False,1
2010,5396,26880,4,0,0.525,1.3549,True,False,1
2011,2539,12570,3,0,0.5247,1.2907,True,False,1
2012,6027,30061,4,0,0.5245,1.3053,True,False,1
2013,3577,17585,4,0,0.5244,0.5626,True,False,1
2014,6310,31502,4,0,0.5244,2.1966,True,False,1
2015,4833,24027,3,0,0.5243,1.4876,True,False,1
2016,879,4235,3,0,0.5242,0.5781,True,False,1
2017,4387,21833,4,0,0.5239,0.5589,True,False,1
2018,327,1607,4,0,0.5238,0.5686,True,False,1
2019,6024,30047,4,0,0.5238,1.1579,True,False,1
2020,3499,17192,3,0,0.5237,0.5602,True,False,1
2021,5012,24961,4,0,0.5235,1.0152,True,False,1
2022,2770,13648,4,0,0.5231,1.3937,True,False,1
2023,463,2239,3,0,0.523,0.5409,True,False,1
2024,1609,7822,3,0,0.5219,0.5527,True,False,1
2025,4837,24048,3,0,0.5219,2.0896,True,False,1
2026,4869,24243,4,0,0.5215,1.7593,True,False,1
2027,2842,13991,3,0,0.5213,0.6377,True,False,1
2028,2963,14475,4,0,0.5212,0.5664,True,False,1
2029,4388,21834,4,0,0.5212,0.5582,True,False,1
2030,2919,14306,3,0,0.52,0.5559,True,False,1
2031,1733,8429,4,0,0.5198,0.6485,True,False,1
2032,5398,26897,3,0,0.5197,1.8566,True,False,1
2033,2007,9824,4,0,0.5194,2.1554,True,False,1
2034,1111,5370,3,0,0.519,0.573,True,False,1
2035,4676,23246,4,0,0.519,0.5724,True,False,1
2036,4216,20957,3,0,0.5186,0.685,True,False,1
2037,6391,31919,4,0,0.5186,1.7249,True,False,1
2038,467,2259,3,0,0.5185,0.5481,True,False,1
2039,315,1538,3,0,0.5184,0.5522,True,False,1
2040,469,2262,4,0,0.5183,0.5601,True,False,1
2041,2514,12468,3,0,0.5181,0.6564,True,False,1
2042,5695,28452,3,0,0.5181,1.4556,True,False,1
2043,2794,13761,3,0,0.5179,1.668,True,False,1
2044,2868,14090,4,0,0.5175,0.5508,True,False,1
2045,3872,19155,3,0,0.5175,1.3953,True,False,1
2046,4390,21835,4,0,0.5175,1.186,True,False,1
2047,2250,11145,4,0,0.5172,0.556,True,False,1
2048,3098,15129,4,0,0.5167,1.0454,True,False,1
2049,5743,28630,4,0,0.5165,1.0899,True,False,1
2050,6127,30545,4,0,0.5165,1.0707,True,False,1
2051,2789,13755,3,0,0.5164,0.5475,True,False,1
2052,2988,14590,4,0,0.5163,1.03,True,False,1
2053,3281,16081,4,0,0.5161,0.5483,True,False,1
2054,5843,29117,3,0,0.5161,1.3809,True,False,1
2055,6006,29949,3,0,0.516,1.4757,True,False,1
2056,4954,24707,3,0,0.5156,1.9636,True,False,1
2057,595,2864,4,0,0.5151,0.5502,True,False,1
2058,4884,24299,4,0,0.515,0.9747,True,False,1
2059,5397,26887,3,0,0.5147,1.3362,True,False,1
2060,3820,18876,4,0,0.5146,2.3647,True,False,1
2061,5310,26475,3,0,0.5146,0.8066,True,False,1
2062,3844,18994,3,0,0.5141,1.3005,True,False,1
2063,5997,29910,3,0,0.5141,1.9755,True,False,1
2064,1754,8513,4,0,0.514,0.7482,True,False,1
2065,5728,28583,3,0,0.5139,2.3206,True,False,1
2066,6124,30529,3,0,0.5139,1.4053,True,False,1
2067,810,3969,3,0,0.5136,0.5512,True,False,1
2068,5419,26990,3,0,0.5134,1.212,True,False,1
2069,6253,31193,3,0,0.5134,2.3715,True,False,1
2070,2859,14055,3,0,0.5129,1.4146,True,False,1
2071,1512,7365,4,0,0.5127,0.7911,True,False,1
2072,5479,27262,4,0,0.5127,1.244,True,False,1
2073,799,3908,4,0,0.5125,0.539,True,False,1
2074,4011,19881,4,0,0.5125,1.4823,True,False,1
2075,3829,18921,3,0,0.5124,1.4897,True,False,1
2076,3259,15961,4,0,0.5121,0.5672,True,False,1
2077,4549,22586,3,0,0.5121,1.1816,True,False,1
2078,2055,10040,3,0,0.512,0.5506,True,False,1
2079,4546,22571,3,0,0.5116,1.5099,True,False,1
2080,5052,25121,3,0,0.5116,1.3106,True,False,1
2081,5215,25976,4,0,0.5115,0.6113,True,False,1
2082,4132,20549,4,0,0.5114,1.2096,True,False,1
2083,2843,13991,4,0,0.511,0.6189,True,False,1
2084,2534,12544,3,0,0.5109,1.3074,True,False,1
2085,6068,30276,3,0,0.5108,1.2626,True,False,1
2086,6072,30295,3,0,0.5108,1.1713,True,False,1
2087,5484,27322,3,0,0.5106,1.059,True,False,1
2088,4871,24249,4,0,0.5105,1.876,True,False,1
2089,2720,13346,4,0,0.5104,0.5452,True,False,1
2090,6071,30292,3,0,0.5104,1.9225,True,False,1
2091,4547,22577,3,0,0.5103,1.2618,True,False,1
2092,2763,13628,3,0,0.5101,0.631,True,False,1
2093,1321,6448,4,0,0.5099,0.5429,True,False,1
2094,2750,13539,3,0,0.5098,0.9997,True,False,1
2095,5058,25159,4,0,0.5098,1.4318,True,False,1
2096,5325,26537,3,0,0.5097,1.6032,True,False,1
2097,6067,30273,3,0,0.5097,0.5548,True,False,1
2098,829,4039,4,0,0.5096,0.5219,True,False,1
2099,1174,5702,3,0,0.5096,0.2165,True,False,1
2100,6249,31177,3,0,0.5094,2.1744,True,False,1
2101,1319,6437,4,0,0.5093,0.5975,True,False,1
2102,5486,27332,3,0,0.5092,1.29,True,False,1
2103,3097,15127,3,0,0.509,0.6526,True,False,1
2104,6250,31178,3,0,0.5089,3.282,True,False,1
2105,2713,13325,3,0,0.5088,0.5314,True,False,1
2106,495,2392,4,0,0.5087,0.5659,True,False,1
2107,2267,11253,4,0,0.5086,2.4136,True,False,1
2108,6426,32132,4,0,0.5086,1.5707,True,False,1
2109,1976,9659,4,0,0.5085,0.9663,True,False,1
2110,2764,13628,4,0,0.5083,0.6093,True,False,1
2111,4061,20147,3,0,0.5083,1.4148,True,False,1
2112,4567,22680,3,0,0.5082,1.807,True,False,1
2113,5656,28236,3,0,0.5081,1.3302,True,False,1
2114,2052,10032,3,0,0.508,0.5603,True,False,1
2115,476,2310,3,0,0.5079,0.517,True,False,1
2116,3763,18618,3,0,0.5079,1.1986,True,False,1
2117,3911,19385,3,0,0.5078,1.5018,True,False,1
2118,459,2227,4,0,0.5076,0.5419,True,False,1
2119,5042,25078,3,0,0.5075,1.3935,True,False,1
2120,5616,27986,4,0,0.5074,1.2811,True,False,1
2121,2054,10037,3,0,0.5071,0.5265,True,False,1
2122,5323,26535,3,0,0.5071,1.4854,True,False,1
2123,1415,6905,4,0,0.507,0.5313,True,False,1
2124,4550,22596,3,0,0.507,1.1749,True,False,1
2125,4619,22973,3,0,0.5069,1.2752,True,False,1
2126,2651,13018,4,0,0.5065,0.675,True,False,1
2127,4881,24286,4,0,0.5065,1.3541,True,False,1
2128,6390,31917,4,0,0.5065,1.6059,True,False,1
2129,3823,18900,4,0,0.5063,1.5445,True,False,1
2130,6086,30385,4,0,0.5062,1.1338,True,False,1
2131,2053,10034,3,0,0.5061,0.5521,True,False,1
2132,2411,11966,4,0,0.5061,0.6037,True,False,1
2133,5790,28852,4,0,0.5061,1.5043,True,False,1
2134,6255,31195,3,0,0.5061,1.9661,True,False,1
2135,6084,30376,4,0,0.5056,1.0571,True,False,1
2136,2722,13354,3,0,0.5054,0.5547,True,False,1
2137,2023,9874,4,0,0.5051,1.1047,True,False,1
2138,5029,25041,3,0,0.5051,1.3839,True,False,1
2139,5578,27770,3,0,0.5046,1.4399,True,False,1
2140,2953,14417,4,0,0.5045,0.5803,True,False,1
2141,4224,20997,3,0,0.5044,0.5421,True,False,1
2142,4376,21777,3,0,0.5038,1.4683,True,False,1
2143,2071,10112,4,0,0.5037,0.8636,True,False,1
2144,3657,17984,3,0,0.5037,1.8258,True,False,1
2145,5786,28834,4,0,0.5036,1.1997,True,False,1
2146,5789,28847,4,0,0.5035,1.2573,True,False,1
2147,6313,31506,4,0,0.5027,1.5397,True,False,1
2148,4389,21835,3,0,0.5019,1.2025,True,False,1
2149,4450,22097,3,0,0.5014,1.2211,True,False,1
2150,3546,17420,3,0,0.5013,0.8402,True,False,1
2151,6085,30380,4,0,0.5007,1.264,True,False,1
2152,3964,19633,3,0,0.5006,2.0526,True,False,1
2153,3914,19404,3,0,0.5003,1.2437,True,False,1
2154,2855,14033,3,0,0.4997,0.5625,True,False,1
2155,5384,26807,4,0,0.4994,0.9833,True,False,1
2156,1320,6438,4,0,0.4993,0.5732,True,False,1
2157,465,2247,4,0,0.4991,0.5411,True,False,1
2158,3578,17586,3,0,0.4991,1.1945,True,False,1
2159,3414,16710,3,0,0.499,1.3241,True,False,1
2160,2655,13028,3,0,0.4985,1.2166,True,False,1
2161,1456,7088,4,0,0.4981,0.5519,True,False,1
2162,4335,21591,3,0,0.4979,1.2582,True,False,1
2163,2515,12474,3,0,0.4976,0.6253,True,False,1
2164,2598,12821,4,0,0.4976,4.6676,True,False,1
2165,3496,17184,3,0,0.4969,1.3132,True,False,1
2166,1638,7981,3,0,0.4968,0.8446,True,False,1
2167,6112,30481,3,0,0.4967,0.5405,True,False,1
2168,4058,20142,4,0,0.4963,0.5349,True,False,1
2169,777,3761,3,0,0.4961,0.5568,True,False,1
2170,4875,24263,4,0,0.4957,1.8821,True,False,1
2171,5139,25569,4,0,0.4955,1.4713,True,False,1
2172,3389,16571,3,0,0.4954,0.5585,True,False,1
2173,2712,13317,3,0,0.4951,0.5354,True,False,1
2174,1924,9384,4,0,0.4948,0.7934,True,False,1
2175,6174,30841,4,0,0.4947,1.279,True,False,1
2176,2413,11973,3,0,0.4946,0.6087,True,False,1
2177,4010,19880,4,0,0.4945,1.4183,True,False,1
2178,4301,21404,3,0,0.4943,1.1405,True,False,1
2179,4962,24744,4,0,0.4939,0.9188,True,False,1
2180,5776,28785,3,0,0.4936,1.0332,True,False,1
2181,340,1680,4,0,0.4935,0.5256,True,False,1
2182,4307,21421,3,0,0.4934,1.2376,True,False,1
2183,1249,6126,3,0,0.4932,0.5523,True,False,1
2184,1563,7566,4,0,0.4932,0.5687,True,False,1
2185,2758,13584,4,0,0.4931,0.5551,True,False,1
2186,4588,22802,4,0,0.4925,1.3282,True,False,1
2187,2594,12812,4,0,0.4923,4.844,True,False,1
2188,2682,13199,3,0,0.4923,1.2425,True,False,1
2189,5689,28416,4,0,0.4916,0.5707,True,False,1
2190,2738,13429,3,0,0.4915,1.1008,True,False,1
2191,2599,12831,4,0,0.4912,4.6448,True,False,1
2192,1734,8433,4,0,0.4911,0.6899,True,False,1
2193,2403,11923,3,0,0.491,0.9814,True,False,1
2194,6138,30618,4,0,0.491,1.6786,True,False,1
2195,1422,6926,3,0,0.4908,0.5797,True,False,1
2196,2769,13644,3,0,0.4906,1.2234,True,False,1
2197,4079,20239,3,0,0.4906,0.5321,True,False,1
2198,1518,7378,4,0,0.4901,0.596,True,False,1
2199,2572,12725,4,0,0.49,0.5347,True,False,1
2200,5775,28784,4,0,0.49,1.0678,True,False,1
2201,3429,16809,4,0,0.4896,2.0233,True,False,1
2202,5731,28594,4,0,0.4895,1.0321,True,False,1
2203,3945,19560,4,0,0.4893,0.5253,True,False,1
2204,4013,19884,4,0,0.4892,1.3584,True,False,1
2205,5599,27911,4,0,0.4891,0.8149,True,False,1
2206,1416,6908,3,0,0.4889,0.5272,True,False,1
2207,3520,17289,3,0,0.4888,1.4914,True,False,1
2208,847,4131,4,0,0.4887,0.5149,True,False,1
2209,2438,12140,3,0,0.4886,0.5211,True,False,1
2210,685,3323,3,0,0.4885,0.5292,True,False,1
2211,797,3899,4,0,0.4885,0.5211,True,False,1
2212,900,4347,4,0,0.4885,0.545,True,False,1
2213,339,1680,3,0,0.4883,0.5485,True,False,1
2214,1480,7253,4,0,0.4883,0.6996,True,False,1
2215,2596,12816,4,0,0.4883,4.9081,True,False,1
2216,3961,19625,3,0,0.4882,1.413,True,False,1
2217,3257,15957,4,0,0.4881,0.5664,True,False,1
2218,6111,30479,3,0,0.4881,0.5325,True,False,1
2219,2892,14173,4,0,0.488,0.5275,True,False,1
2220,3841,18986,4,0,0.4879,0.5145,True,False,1
2221,4902,24387,3,0,0.4878,0.7921,True,False,1
2222,1296,6329,4,0,0.4877,0.5391,True,False,1
2223,5936,29619,3,0,0.4877,0.5357,True,False,1
2224,149,748,3,0,0.487,0.4891,True,False,1
2225,948,4525,3,0,0.4869,0.5566,True,False,1
2226,4078,20236,4,0,0.4869,0.5291,True,False,1
