fault_index,gate_id,fault_val,classic_ok,classic_result_code,classic_backtracks,classic_recursive_calls,classic_backtrace_count,classic_backtrace_hops,classic_time_s,source_csv
4706,17966,3,True,1,0,25,0,263,1.138114,classic_shard_4000_5000_per_fault.csv
4707,17966,4,True,1,0,48,0,377,2.203851,classic_shard_4000_5000_per_fault.csv
4708,17969,4,True,1,0,18,0,128,0.82217,classic_shard_4000_5000_per_fault.csv
4709,17972,3,True,1,0,25,0,263,1.173144,classic_shard_4000_5000_per_fault.csv
4710,17972,4,True,1,0,63,0,479,2.399363,classic_shard_4000_5000_per_fault.csv
4711,17981,4,True,1,0,22,0,183,0.515976,classic_shard_4000_5000_per_fault.csv
4712,17987,4,True,1,0,13,0,84,0.304709,classic_shard_4000_5000_per_fault.csv
4713,17993,3,True,1,0,25,0,263,0.587585,classic_shard_4000_5000_per_fault.csv
4714,17996,4,True,1,0,41,0,379,0.960566,classic_shard_4000_5000_per_fault.csv
4715,17999,3,True,1,0,31,0,318,0.73319,classic_shard_4000_5000_per_fault.csv
4716,18009,3,True,1,0,31,0,318,0.735126,classic_shard_4000_5000_per_fault.csv
4717,18022,4,False,2,64,146,0,1096,5.020145,classic_shard_4000_5000_per_fault.csv
4718,18024,4,True,1,0,9,0,42,0.216552,classic_shard_4000_5000_per_fault.csv
4719,18036,4,True,1,6,38,0,341,1.031564,classic_shard_4000_5000_per_fault.csv
4720,18044,3,True,1,0,3,0,6,0.073417,classic_shard_4000_5000_per_fault.csv
4721,18044,4,True,1,0,19,0,88,0.456431,classic_shard_4000_5000_per_fault.csv
4722,18055,4,False,2,57,157,0,651,5.003955,classic_shard_4000_5000_per_fault.csv
4723,18059,3,True,1,0,19,0,116,0.4477,classic_shard_4000_5000_per_fault.csv
4724,18061,3,False,2,36,183,0,720,5.007106,classic_shard_4000_5000_per_fault.csv
4725,18063,3,True,1,0,20,0,137,0.472504,classic_shard_4000_5000_per_fault.csv
4726,18066,4,False,2,46,144,0,335,5.021293,classic_shard_4000_5000_per_fault.csv
4727,18070,3,True,1,0,24,0,146,1.111866,classic_shard_4000_5000_per_fault.csv
4728,18073,3,False,2,36,93,0,507,5.846883,classic_shard_4000_5000_per_fault.csv
4729,18075,3,True,1,0,11,0,56,0.50648,classic_shard_4000_5000_per_fault.csv
4730,18078,3,False,2,11,101,0,536,5.029,classic_shard_4000_5000_per_fault.csv
4731,18082,3,False,2,38,96,0,526,5.847888,classic_shard_4000_5000_per_fault.csv
4732,18083,4,False,2,47,159,0,1114,5.04506,classic_shard_4000_5000_per_fault.csv
4733,18092,3,False,2,51,172,0,3152,5.000584,classic_shard_4000_5000_per_fault.csv
4734,18092,4,False,2,56,163,0,1876,5.019301,classic_shard_4000_5000_per_fault.csv
4735,18094,4,False,2,46,171,0,2585,5.012315,classic_shard_4000_5000_per_fault.csv
4736,18099,4,True,1,0,29,0,310,0.672585,classic_shard_4000_5000_per_fault.csv
4737,18106,3,True,1,64,149,0,499,4.975834,classic_shard_4000_5000_per_fault.csv
4738,18107,4,False,2,65,149,0,576,5.017213,classic_shard_4000_5000_per_fault.csv
4739,18115,4,True,1,0,8,0,30,0.192665,classic_shard_4000_5000_per_fault.csv
4740,18116,3,False,2,51,167,0,925,5.011992,classic_shard_4000_5000_per_fault.csv
4741,18123,4,True,1,0,21,0,176,0.488212,classic_shard_4000_5000_per_fault.csv
4742,18125,3,True,1,0,21,0,174,0.487779,classic_shard_4000_5000_per_fault.csv
4743,18128,3,True,1,0,33,0,287,0.761368,classic_shard_4000_5000_per_fault.csv
4744,18128,4,True,1,0,33,0,288,0.76233,classic_shard_4000_5000_per_fault.csv
4745,18131,4,True,1,0,30,0,361,0.690631,classic_shard_4000_5000_per_fault.csv
4746,18133,3,True,1,0,31,0,428,0.713264,classic_shard_4000_5000_per_fault.csv
4747,18134,3,True,1,0,14,0,51,0.330125,classic_shard_4000_5000_per_fault.csv
4748,18134,4,True,1,0,14,0,80,0.325692,classic_shard_4000_5000_per_fault.csv
4749,18135,4,True,1,0,14,0,80,0.32572,classic_shard_4000_5000_per_fault.csv
4750,18136,3,True,1,0,14,0,49,0.330225,classic_shard_4000_5000_per_fault.csv
4751,18138,3,False,2,63,156,0,1216,5.006814,classic_shard_4000_5000_per_fault.csv
4752,18141,3,True,1,0,12,0,50,0.282578,classic_shard_4000_5000_per_fault.csv
4753,18142,3,False,2,56,165,0,950,5.021513,classic_shard_4000_5000_per_fault.csv
4754,18143,4,True,1,0,22,0,165,0.514518,classic_shard_4000_5000_per_fault.csv
4755,18145,3,False,2,54,171,0,562,5.061491,classic_shard_4000_5000_per_fault.csv
4756,18145,4,False,2,67,156,0,308,5.016264,classic_shard_4000_5000_per_fault.csv
4757,18147,3,True,1,0,11,0,63,0.260053,classic_shard_4000_5000_per_fault.csv
4758,18149,3,False,2,63,161,0,1199,5.139163,classic_shard_4000_5000_per_fault.csv
4759,18152,4,True,1,0,14,0,80,0.33017,classic_shard_4000_5000_per_fault.csv
4760,18153,4,False,2,64,158,0,1231,5.074995,classic_shard_4000_5000_per_fault.csv
4761,18154,4,False,2,64,156,0,1433,5.032133,classic_shard_4000_5000_per_fault.csv
4762,18156,3,True,1,0,4,0,22,0.094371,classic_shard_4000_5000_per_fault.csv
4763,18161,3,False,2,54,171,0,514,5.054087,classic_shard_4000_5000_per_fault.csv
4764,18162,4,False,2,63,153,0,1083,5.00002,classic_shard_4000_5000_per_fault.csv
4765,18163,4,True,1,0,13,0,46,0.305834,classic_shard_4000_5000_per_fault.csv
4766,18165,4,True,1,0,13,0,44,0.30444,classic_shard_4000_5000_per_fault.csv
4767,18168,3,False,2,64,154,0,1013,5.006425,classic_shard_4000_5000_per_fault.csv
4768,18168,4,True,1,0,13,0,44,0.305459,classic_shard_4000_5000_per_fault.csv
4769,18173,3,True,1,0,10,0,70,0.233564,classic_shard_4000_5000_per_fault.csv
4770,18174,4,False,2,56,163,0,1035,5.052469,classic_shard_4000_5000_per_fault.csv
4771,18175,4,True,1,0,10,0,76,0.233799,classic_shard_4000_5000_per_fault.csv
4772,18177,4,True,1,0,19,0,168,0.443216,classic_shard_4000_5000_per_fault.csv
4773,18191,3,False,2,46,172,0,1104,5.020808,classic_shard_4000_5000_per_fault.csv
4774,18192,3,True,1,0,31,0,306,0.722691,classic_shard_4000_5000_per_fault.csv
4775,18193,3,False,2,53,160,0,854,5.000877,classic_shard_4000_5000_per_fault.csv
4776,18194,3,True,1,0,25,0,211,0.588433,classic_shard_4000_5000_per_fault.csv
4777,18195,4,False,2,54,162,0,931,5.038145,classic_shard_4000_5000_per_fault.csv
4778,18197,3,True,1,0,5,0,14,0.120173,classic_shard_4000_5000_per_fault.csv
4779,18198,3,True,1,0,4,0,5,0.095362,classic_shard_4000_5000_per_fault.csv
4780,18199,3,True,1,0,4,0,5,0.094959,classic_shard_4000_5000_per_fault.csv
4781,18204,3,False,2,62,156,0,670,5.001553,classic_shard_4000_5000_per_fault.csv
4782,18205,3,True,1,0,17,0,170,0.396468,classic_shard_4000_5000_per_fault.csv
4783,18206,3,True,1,2,35,0,263,0.863604,classic_shard_4000_5000_per_fault.csv
4784,18207,4,True,1,0,22,0,225,0.513147,classic_shard_4000_5000_per_fault.csv
4785,18212,3,True,1,0,4,0,16,0.094762,classic_shard_4000_5000_per_fault.csv
4786,18215,3,True,1,0,4,0,7,0.09484,classic_shard_4000_5000_per_fault.csv
4787,18217,3,True,1,0,4,0,7,0.095103,classic_shard_4000_5000_per_fault.csv
4788,18220,3,True,1,0,4,0,7,0.095361,classic_shard_4000_5000_per_fault.csv
4789,18221,4,True,1,0,17,0,168,0.396442,classic_shard_4000_5000_per_fault.csv
4790,18222,3,True,1,0,4,0,5,0.09533,classic_shard_4000_5000_per_fault.csv
4791,18225,4,True,1,0,4,0,8,0.094813,classic_shard_4000_5000_per_fault.csv
4792,18227,4,True,1,0,4,0,16,0.095278,classic_shard_4000_5000_per_fault.csv
4793,18228,3,True,1,0,5,0,6,0.12005,classic_shard_4000_5000_per_fault.csv
4794,18229,3,True,1,0,13,0,54,0.30602,classic_shard_4000_5000_per_fault.csv
4795,18229,4,True,1,4,37,0,421,0.948614,classic_shard_4000_5000_per_fault.csv
4796,18231,4,True,1,4,38,0,426,0.979713,classic_shard_4000_5000_per_fault.csv
4797,18232,3,True,1,0,7,0,22,0.169663,classic_shard_4000_5000_per_fault.csv
4798,18233,3,True,1,0,8,0,25,0.191485,classic_shard_4000_5000_per_fault.csv
4799,18234,3,True,1,0,8,0,26,0.18951,classic_shard_4000_5000_per_fault.csv
4800,18236,4,True,1,4,38,0,426,1.926941,classic_shard_4000_5000_per_fault.csv
4801,18237,3,True,1,0,8,0,26,0.381605,classic_shard_4000_5000_per_fault.csv
4802,18237,4,True,1,4,38,0,426,1.941611,classic_shard_4000_5000_per_fault.csv
4803,18239,4,True,1,4,38,0,426,1.916827,classic_shard_4000_5000_per_fault.csv
4804,18240,4,True,1,4,38,0,426,1.917112,classic_shard_4000_5000_per_fault.csv
4805,18244,4,False,2,30,80,0,388,5.012384,classic_shard_4000_5000_per_fault.csv
4806,18245,3,True,1,0,9,0,27,0.214835,classic_shard_4000_5000_per_fault.csv
4807,18247,3,True,1,0,8,0,25,0.190943,classic_shard_4000_5000_per_fault.csv
4808,18249,4,False,2,62,157,0,813,5.003801,classic_shard_4000_5000_per_fault.csv
4809,18253,3,True,1,0,8,0,26,0.191103,classic_shard_4000_5000_per_fault.csv
4810,18258,4,False,2,67,151,0,1062,5.005278,classic_shard_4000_5000_per_fault.csv
4811,18260,4,False,2,63,156,0,1229,5.00608,classic_shard_4000_5000_per_fault.csv
4812,18264,4,False,2,67,153,0,1277,5.032665,classic_shard_4000_5000_per_fault.csv
4813,18268,3,True,1,0,5,0,9,0.120502,classic_shard_4000_5000_per_fault.csv
4814,18274,3,True,1,0,22,0,274,0.516366,classic_shard_4000_5000_per_fault.csv
4815,18274,4,True,1,0,21,0,109,0.50268,classic_shard_4000_5000_per_fault.csv
4816,18278,4,True,1,0,21,0,109,0.502387,classic_shard_4000_5000_per_fault.csv
4817,18280,4,True,1,0,20,0,108,0.477643,classic_shard_4000_5000_per_fault.csv
4818,18281,3,True,1,0,21,0,301,0.490314,classic_shard_4000_5000_per_fault.csv
4819,18289,4,True,1,0,63,0,538,1.482708,classic_shard_4000_5000_per_fault.csv
4820,18305,3,True,1,0,48,0,372,1.12377,classic_shard_4000_5000_per_fault.csv
4821,18306,3,True,1,0,25,0,265,0.583797,classic_shard_4000_5000_per_fault.csv
4822,18306,4,True,1,0,78,0,808,1.831905,classic_shard_4000_5000_per_fault.csv
4823,18312,3,True,1,0,33,0,215,0.933358,classic_shard_4000_5000_per_fault.csv
4824,18315,3,True,1,0,78,0,660,3.595355,classic_shard_4000_5000_per_fault.csv
4825,18321,3,True,1,0,33,0,239,1.525738,classic_shard_4000_5000_per_fault.csv
4826,18325,3,True,1,0,31,0,320,1.31114,classic_shard_4000_5000_per_fault.csv
4827,18328,3,True,1,0,38,0,299,1.515594,classic_shard_4000_5000_per_fault.csv
4828,18328,4,True,1,0,38,0,300,1.75976,classic_shard_4000_5000_per_fault.csv
4829,18331,3,True,1,0,23,0,166,1.049435,classic_shard_4000_5000_per_fault.csv
4830,18331,4,True,1,0,23,0,167,1.062376,classic_shard_4000_5000_per_fault.csv
4831,18343,4,True,1,0,8,0,27,0.373731,classic_shard_4000_5000_per_fault.csv
4832,18344,3,True,1,0,10,0,43,0.290667,classic_shard_4000_5000_per_fault.csv
4833,18344,4,False,2,64,149,0,1296,5.004113,classic_shard_4000_5000_per_fault.csv
4834,18345,3,False,2,64,135,0,1030,5.017899,classic_shard_4000_5000_per_fault.csv
4835,18345,4,False,2,64,148,0,1272,5.01466,classic_shard_4000_5000_per_fault.csv
4836,18349,4,True,1,0,7,0,21,0.167754,classic_shard_4000_5000_per_fault.csv
4837,18352,3,True,1,0,8,0,25,0.189785,classic_shard_4000_5000_per_fault.csv
4838,18352,4,True,1,0,8,0,26,0.190204,classic_shard_4000_5000_per_fault.csv
4839,18357,4,True,1,6,38,0,378,1.020727,classic_shard_4000_5000_per_fault.csv
4840,18370,4,True,1,4,38,0,391,0.973599,classic_shard_4000_5000_per_fault.csv
4841,18376,3,False,2,40,179,0,533,5.041627,classic_shard_4000_5000_per_fault.csv
4842,18376,4,False,2,50,167,0,364,5.020636,classic_shard_4000_5000_per_fault.csv
4843,18381,3,False,2,40,182,0,708,5.028096,classic_shard_4000_5000_per_fault.csv
4844,18382,4,False,2,38,183,0,699,5.030676,classic_shard_4000_5000_per_fault.csv
4845,18384,3,False,2,56,164,0,372,5.050692,classic_shard_4000_5000_per_fault.csv
4846,18386,3,True,1,0,18,0,194,0.423634,classic_shard_4000_5000_per_fault.csv
4847,18388,4,False,2,48,168,0,1393,5.012316,classic_shard_4000_5000_per_fault.csv
4848,18389,3,False,2,40,183,0,1009,5.045433,classic_shard_4000_5000_per_fault.csv
4849,18391,4,False,2,55,168,0,687,5.036628,classic_shard_4000_5000_per_fault.csv
4850,18392,3,False,2,57,167,0,550,5.010085,classic_shard_4000_5000_per_fault.csv
4851,18393,4,False,2,55,168,0,750,5.019807,classic_shard_4000_5000_per_fault.csv
4852,18395,3,False,2,50,171,0,1091,5.010576,classic_shard_4000_5000_per_fault.csv
4853,18395,4,False,2,55,168,0,721,5.010007,classic_shard_4000_5000_per_fault.csv
4854,18396,3,False,2,57,166,0,410,5.013055,classic_shard_4000_5000_per_fault.csv
4855,18398,3,True,1,0,28,0,271,0.658437,classic_shard_4000_5000_per_fault.csv
4856,18400,3,False,2,49,172,0,841,5.067353,classic_shard_4000_5000_per_fault.csv
4857,18402,4,False,2,57,163,0,474,5.000939,classic_shard_4000_5000_per_fault.csv
4858,18403,4,False,2,49,171,0,1164,5.013952,classic_shard_4000_5000_per_fault.csv
4859,18406,4,False,2,75,169,0,936,5.499939,classic_shard_4000_5000_per_fault.csv
4860,18409,3,False,2,49,171,0,1258,5.008772,classic_shard_4000_5000_per_fault.csv
4861,18409,4,True,1,0,12,0,42,0.280885,classic_shard_4000_5000_per_fault.csv
4862,18410,3,True,1,0,19,0,97,0.458672,classic_shard_4000_5000_per_fault.csv
4863,18411,3,False,2,50,172,0,626,5.00164,classic_shard_4000_5000_per_fault.csv
4864,18412,4,False,2,55,167,0,687,5.019226,classic_shard_4000_5000_per_fault.csv
4865,18413,4,False,2,53,169,0,670,5.035747,classic_shard_4000_5000_per_fault.csv
4866,18414,3,False,2,41,178,0,826,5.032693,classic_shard_4000_5000_per_fault.csv
4867,18414,4,False,2,53,169,0,699,5.013105,classic_shard_4000_5000_per_fault.csv
4868,18415,4,False,2,55,167,0,626,5.017702,classic_shard_4000_5000_per_fault.csv
4869,18416,4,False,2,56,166,0,555,5.006587,classic_shard_4000_5000_per_fault.csv
4870,18417,4,False,2,55,169,0,558,5.026172,classic_shard_4000_5000_per_fault.csv
4871,18418,3,False,2,29,144,0,568,5.0464,classic_shard_4000_5000_per_fault.csv
4872,18421,3,False,2,62,142,0,759,5.000605,classic_shard_4000_5000_per_fault.csv
4873,18422,3,False,2,65,152,0,794,5.019368,classic_shard_4000_5000_per_fault.csv
4874,18429,4,False,2,33,174,0,2850,5.038132,classic_shard_4000_5000_per_fault.csv
4875,18431,4,False,2,27,191,0,2853,5.005759,classic_shard_4000_5000_per_fault.csv
4876,18436,3,False,2,53,154,0,1851,5.01246,classic_shard_4000_5000_per_fault.csv
4877,18437,4,False,2,35,187,0,1152,5.020106,classic_shard_4000_5000_per_fault.csv
4878,18440,4,False,2,61,161,0,1369,5.015652,classic_shard_4000_5000_per_fault.csv
4879,18443,3,True,1,0,24,0,254,0.587205,classic_shard_4000_5000_per_fault.csv
4880,18443,4,True,1,0,24,0,255,0.575078,classic_shard_4000_5000_per_fault.csv
4881,18450,4,True,1,0,20,0,253,0.573372,classic_shard_4000_5000_per_fault.csv
4882,18453,4,True,1,41,94,0,406,3.161787,classic_shard_4000_5000_per_fault.csv
4883,18458,3,False,2,57,160,0,1238,5.01313,classic_shard_4000_5000_per_fault.csv
4884,18459,4,False,2,64,143,0,804,5.099641,classic_shard_4000_5000_per_fault.csv
4885,18460,4,False,2,44,150,0,865,5.017312,classic_shard_4000_5000_per_fault.csv
4886,18461,3,True,1,19,85,0,516,2.398742,classic_shard_4000_5000_per_fault.csv
4887,18461,4,True,1,19,99,0,646,2.735755,classic_shard_4000_5000_per_fault.csv
4888,18470,4,True,1,0,31,0,407,0.72218,classic_shard_4000_5000_per_fault.csv
4889,18475,4,False,2,64,150,0,1191,5.024946,classic_shard_4000_5000_per_fault.csv
4890,18478,4,True,1,0,10,0,37,0.254101,classic_shard_4000_5000_per_fault.csv
4891,18482,3,True,1,27,93,0,466,2.904392,classic_shard_4000_5000_per_fault.csv
4892,18483,3,False,2,44,176,0,801,5.000952,classic_shard_4000_5000_per_fault.csv
4893,18485,4,False,2,60,159,0,1266,5.017764,classic_shard_4000_5000_per_fault.csv
4894,18490,3,True,1,0,14,0,50,0.327231,classic_shard_4000_5000_per_fault.csv
4895,18492,3,True,1,0,30,0,237,0.695877,classic_shard_4000_5000_per_fault.csv
4896,18493,3,False,2,42,179,0,814,5.018501,classic_shard_4000_5000_per_fault.csv
4897,18494,4,False,2,42,179,0,833,5.007483,classic_shard_4000_5000_per_fault.csv
4898,18497,4,False,2,62,163,0,335,5.01657,classic_shard_4000_5000_per_fault.csv
4899,18500,3,False,2,56,163,0,322,5.007598,classic_shard_4000_5000_per_fault.csv
4900,18503,3,False,2,51,169,0,579,5.002493,classic_shard_4000_5000_per_fault.csv
4901,18504,3,False,2,52,171,0,675,5.01783,classic_shard_4000_5000_per_fault.csv
4902,18504,4,False,2,54,171,0,332,5.003722,classic_shard_4000_5000_per_fault.csv
4903,18512,4,True,1,0,40,0,225,0.931651,classic_shard_4000_5000_per_fault.csv
4904,18515,4,True,1,0,31,0,350,0.712727,classic_shard_4000_5000_per_fault.csv
4905,18520,3,True,1,0,24,0,224,0.551535,classic_shard_4000_5000_per_fault.csv
4906,18522,4,True,1,0,33,0,387,0.756441,classic_shard_4000_5000_per_fault.csv
4907,18526,3,False,2,68,157,0,369,5.006157,classic_shard_4000_5000_per_fault.csv
4908,18527,4,False,2,67,157,0,1250,5.012982,classic_shard_4000_5000_per_fault.csv
4909,18534,3,False,2,53,170,0,398,5.057226,classic_shard_4000_5000_per_fault.csv
4910,18534,4,True,1,0,26,0,219,0.599256,classic_shard_4000_5000_per_fault.csv
4911,18536,4,True,1,0,26,0,219,0.592778,classic_shard_4000_5000_per_fault.csv
4912,18537,4,False,2,55,168,0,872,5.050407,classic_shard_4000_5000_per_fault.csv
4913,18540,3,True,1,0,13,0,93,0.300482,classic_shard_4000_5000_per_fault.csv
4914,18542,4,True,1,0,26,0,248,0.594853,classic_shard_4000_5000_per_fault.csv
4915,18545,4,True,1,0,38,0,395,0.860255,classic_shard_4000_5000_per_fault.csv
4916,18550,4,True,1,0,6,0,26,0.139387,classic_shard_4000_5000_per_fault.csv
4917,18556,3,False,2,63,154,0,1096,5.008976,classic_shard_4000_5000_per_fault.csv
4918,18560,3,True,1,0,7,0,26,0.165227,classic_shard_4000_5000_per_fault.csv
4919,18560,4,True,1,4,36,0,434,0.923441,classic_shard_4000_5000_per_fault.csv
4920,18562,4,True,1,4,36,0,434,0.924085,classic_shard_4000_5000_per_fault.csv
4921,18567,4,True,1,4,36,0,436,0.927835,classic_shard_4000_5000_per_fault.csv
4922,18573,4,True,1,6,41,0,492,1.099905,classic_shard_4000_5000_per_fault.csv
4923,18574,3,True,1,0,8,0,29,0.189668,classic_shard_4000_5000_per_fault.csv
4924,18575,4,True,1,6,41,0,492,1.078876,classic_shard_4000_5000_per_fault.csv
4925,18578,4,True,1,6,41,0,492,1.082272,classic_shard_4000_5000_per_fault.csv
4926,18579,3,True,1,0,8,0,28,0.188844,classic_shard_4000_5000_per_fault.csv
4927,18579,4,True,1,6,41,0,492,1.079883,classic_shard_4000_5000_per_fault.csv
4928,18580,3,True,1,0,8,0,28,0.18749,classic_shard_4000_5000_per_fault.csv
4929,18586,3,True,1,0,8,0,28,0.188792,classic_shard_4000_5000_per_fault.csv
4930,18586,4,True,1,6,41,0,492,1.085162,classic_shard_4000_5000_per_fault.csv
4931,18589,3,True,1,0,7,0,19,0.16573,classic_shard_4000_5000_per_fault.csv
4932,18590,3,True,1,0,7,0,19,0.166223,classic_shard_4000_5000_per_fault.csv
4933,18591,4,True,1,6,41,0,492,1.083632,classic_shard_4000_5000_per_fault.csv
4934,18593,3,True,1,0,7,0,19,0.164947,classic_shard_4000_5000_per_fault.csv
4935,18595,4,True,1,6,41,0,492,1.079794,classic_shard_4000_5000_per_fault.csv
4936,18599,3,True,1,0,7,0,19,0.164991,classic_shard_4000_5000_per_fault.csv
4937,18600,4,True,1,4,67,0,1585,1.624528,classic_shard_4000_5000_per_fault.csv
4938,18603,3,True,1,0,31,0,318,0.722438,classic_shard_4000_5000_per_fault.csv
4939,18609,3,True,1,0,31,0,318,0.72057,classic_shard_4000_5000_per_fault.csv
4940,18643,3,True,1,0,25,0,275,0.578351,classic_shard_4000_5000_per_fault.csv
4941,18649,4,True,1,0,18,0,154,0.416475,classic_shard_4000_5000_per_fault.csv
4942,18659,3,False,2,64,149,0,1130,5.002162,classic_shard_4000_5000_per_fault.csv
4943,18659,4,False,2,64,150,0,1152,5.019078,classic_shard_4000_5000_per_fault.csv
4944,18674,4,True,1,0,5,0,14,0.124063,classic_shard_4000_5000_per_fault.csv
4945,18678,3,True,1,2,28,0,232,0.692038,classic_shard_4000_5000_per_fault.csv
4946,18680,3,True,1,2,28,0,231,0.67777,classic_shard_4000_5000_per_fault.csv
4947,18690,3,True,1,0,8,0,26,0.185927,classic_shard_4000_5000_per_fault.csv
4948,18694,4,False,2,54,167,0,738,5.011722,classic_shard_4000_5000_per_fault.csv
4949,18696,4,False,2,50,174,0,1205,5.018082,classic_shard_4000_5000_per_fault.csv
4950,18704,3,False,2,48,176,0,996,5.000931,classic_shard_4000_5000_per_fault.csv
4951,18706,3,False,2,49,178,0,912,5.019475,classic_shard_4000_5000_per_fault.csv
4952,18706,4,False,2,49,178,0,903,5.015089,classic_shard_4000_5000_per_fault.csv
4953,18709,4,False,2,37,190,0,907,5.007874,classic_shard_4000_5000_per_fault.csv
4954,18711,4,False,2,35,188,0,847,5.004624,classic_shard_4000_5000_per_fault.csv
4955,18712,3,False,2,48,183,0,807,5.084762,classic_shard_4000_5000_per_fault.csv
4956,18715,3,False,2,37,191,0,781,5.011771,classic_shard_4000_5000_per_fault.csv
4957,18715,4,False,2,36,190,0,772,5.013533,classic_shard_4000_5000_per_fault.csv
4958,18720,3,False,2,57,170,0,693,5.013402,classic_shard_4000_5000_per_fault.csv
4959,18721,3,False,2,38,189,0,728,5.000732,classic_shard_4000_5000_per_fault.csv
4960,18722,3,False,2,40,188,0,749,5.019847,classic_shard_4000_5000_per_fault.csv
4961,18723,3,False,2,40,187,0,727,5.021575,classic_shard_4000_5000_per_fault.csv
4962,18728,4,False,2,70,154,0,562,5.018681,classic_shard_4000_5000_per_fault.csv
4963,18729,3,False,2,51,169,0,1597,5.005311,classic_shard_4000_5000_per_fault.csv
4964,18730,4,False,2,50,172,0,1164,5.026103,classic_shard_4000_5000_per_fault.csv
4965,18731,3,False,2,57,168,0,528,5.009878,classic_shard_4000_5000_per_fault.csv
4966,18731,4,False,2,40,184,0,1080,5.022635,classic_shard_4000_5000_per_fault.csv
4967,18732,3,True,1,0,13,0,43,0.293293,classic_shard_4000_5000_per_fault.csv
4968,18732,4,True,1,0,11,0,52,0.247222,classic_shard_4000_5000_per_fault.csv
4969,18735,4,False,2,41,186,0,1090,5.020171,classic_shard_4000_5000_per_fault.csv
4970,18737,3,False,2,52,171,0,1585,5.024022,classic_shard_4000_5000_per_fault.csv
4971,18749,4,True,1,0,28,0,273,0.635739,classic_shard_4000_5000_per_fault.csv
4972,18751,4,False,2,30,193,0,1191,5.017915,classic_shard_4000_5000_per_fault.csv
4973,18752,3,False,2,73,166,0,916,5.232311,classic_shard_4000_5000_per_fault.csv
4974,18752,4,True,1,0,28,0,288,0.633932,classic_shard_4000_5000_per_fault.csv
4975,18754,3,False,2,68,155,0,627,5.012758,classic_shard_4000_5000_per_fault.csv
4976,18754,4,True,1,0,12,0,39,0.274948,classic_shard_4000_5000_per_fault.csv
4977,18762,3,False,2,61,162,0,1143,5.009445,classic_shard_4000_5000_per_fault.csv
4978,18764,3,True,1,0,9,0,45,0.206691,classic_shard_4000_5000_per_fault.csv
4979,18767,3,False,2,52,173,0,688,5.010416,classic_shard_4000_5000_per_fault.csv
4980,18769,3,False,2,43,181,0,830,5.045806,classic_shard_4000_5000_per_fault.csv
4981,18770,3,False,2,52,176,0,653,5.009329,classic_shard_4000_5000_per_fault.csv
4982,18771,4,False,2,56,173,0,620,5.011929,classic_shard_4000_5000_per_fault.csv
4983,18780,4,False,2,56,171,0,636,5.012713,classic_shard_4000_5000_per_fault.csv
4984,18781,3,False,2,53,177,0,599,5.034662,classic_shard_4000_5000_per_fault.csv
4985,18786,4,False,2,31,200,0,1177,5.009492,classic_shard_4000_5000_per_fault.csv
4986,18792,4,False,2,56,171,0,716,5.00819,classic_shard_4000_5000_per_fault.csv
4987,18794,4,False,2,57,170,0,578,5.01336,classic_shard_4000_5000_per_fault.csv
4988,18795,4,False,2,57,171,0,575,5.017599,classic_shard_4000_5000_per_fault.csv
4989,18796,4,False,2,55,172,0,653,5.005838,classic_shard_4000_5000_per_fault.csv
4990,18797,3,False,2,71,155,0,836,5.005566,classic_shard_4000_5000_per_fault.csv
4991,18798,3,False,2,70,155,0,857,5.018742,classic_shard_4000_5000_per_fault.csv
4992,18799,4,False,2,67,158,0,969,5.006069,classic_shard_4000_5000_per_fault.csv
4993,18804,4,False,2,65,154,0,869,5.013243,classic_shard_4000_5000_per_fault.csv
4994,18807,3,False,2,40,189,0,2521,5.002474,classic_shard_4000_5000_per_fault.csv
4995,18808,4,False,2,56,167,0,1448,5.01666,classic_shard_4000_5000_per_fault.csv
4996,18810,4,False,2,56,169,0,1484,5.022526,classic_shard_4000_5000_per_fault.csv
4997,18822,4,False,2,70,152,0,601,5.049378,classic_shard_4000_5000_per_fault.csv
4998,18823,3,True,1,0,20,0,256,0.460955,classic_shard_4000_5000_per_fault.csv
4999,18831,3,False,2,66,160,0,1527,5.029455,classic_shard_4000_5000_per_fault.csv
5000,18842,3,True,1,0,33,0,287,0.807191,classic_shard_5000_6000_per_fault.csv
5001,18845,4,True,1,0,30,0,361,0.722868,classic_shard_5000_6000_per_fault.csv
5002,18846,4,True,1,0,13,0,47,0.318379,classic_shard_5000_6000_per_fault.csv
5003,18850,3,False,2,65,154,0,377,5.243293,classic_shard_5000_6000_per_fault.csv
5004,18851,4,False,2,51,171,0,503,5.199365,classic_shard_5000_6000_per_fault.csv
5005,18856,3,False,2,56,156,0,325,5.014343,classic_shard_5000_6000_per_fault.csv
5006,18858,4,False,2,44,169,0,642,5.004333,classic_shard_5000_6000_per_fault.csv
5007,18859,3,False,2,54,159,0,568,5.058453,classic_shard_5000_6000_per_fault.csv
5008,18860,3,True,1,0,39,0,287,0.920229,classic_shard_5000_6000_per_fault.csv
5009,18861,4,True,1,0,39,0,299,0.922618,classic_shard_5000_6000_per_fault.csv
5010,18867,4,True,1,0,25,0,248,0.590047,classic_shard_5000_6000_per_fault.csv
5011,18868,3,True,1,0,20,0,120,0.483887,classic_shard_5000_6000_per_fault.csv
5012,18875,4,True,1,0,25,0,248,0.697195,classic_shard_5000_6000_per_fault.csv
5013,18876,3,True,1,0,20,0,120,0.486226,classic_shard_5000_6000_per_fault.csv
